Freq.	V(n003)
1.06414301822431e+001	(-1.42639241783366e+002dB,1.78276294490852e+002°)
1.06659612123026e+001	(-1.42599259618940e+002dB,1.78280208822958e+002°)
1.06905487922266e+001	(-1.42559277372619e+002dB,1.78284114058401e+002°)
1.07151930523761e+001	(-1.42519295044777e+002dB,1.78288010217736e+002°)
1.07398941234124e+001	(-1.42479312635789e+002dB,1.78291897321474e+002°)
1.07646521362983e+001	(-1.42439330146028e+002dB,1.78295775390078e+002°)
1.07894672222983e+001	(-1.42399347575862e+002dB,1.78299644443965e+002°)
1.08143395129794e+001	(-1.42359364925662e+002dB,1.78303504503504e+002°)
1.08392691402120e+001	(-1.42319382195793e+002dB,1.78307355589017e+002°)
1.08642562361706e+001	(-1.42279399386622e+002dB,1.78311197720782e+002°)
1.08893009333343e+001	(-1.42239416498512e+002dB,1.78315030919028e+002°)
1.09144033644875e+001	(-1.42199433531825e+002dB,1.78318855203938e+002°)
1.09395636627209e+001	(-1.42159450486920e+002dB,1.78322670595650e+002°)
1.09647819614318e+001	(-1.42119467364158e+002dB,1.78326477114253e+002°)
1.09900583943252e+001	(-1.42079484163895e+002dB,1.78330274779794e+002°)
1.10153930954141e+001	(-1.42039500886486e+002dB,1.78334063612270e+002°)
1.10407861990207e+001	(-1.41999517532284e+002dB,1.78337843631634e+002°)
1.10662378397766e+001	(-1.41959534101644e+002dB,1.78341614857794e+002°)
1.10917481526240e+001	(-1.41919550594913e+002dB,1.78345377310612e+002°)
1.11173172728159e+001	(-1.41879567012443e+002dB,1.78349131009901e+002°)
1.11429453359173e+001	(-1.41839583354579e+002dB,1.78352875975434e+002°)
1.11686324778056e+001	(-1.41799599621668e+002dB,1.78356612226935e+002°)
1.11943788346715e+001	(-1.41759615814054e+002dB,1.78360339784083e+002°)
1.12201845430196e+001	(-1.41719631932079e+002dB,1.78364058666512e+002°)
1.12460497396692e+001	(-1.41679647976085e+002dB,1.78367768893813e+002°)
1.12719745617551e+001	(-1.41639663946410e+002dB,1.78371470485529e+002°)
1.12979591467279e+001	(-1.41599679843393e+002dB,1.78375163461159e+002°)
1.13240036323555e+001	(-1.41559695667370e+002dB,1.78378847840159e+002°)
1.13501081567231e+001	(-1.41519711418676e+002dB,1.78382523641937e+002°)
1.13762728582343e+001	(-1.41479727097644e+002dB,1.78386190885860e+002°)
1.14024978756117e+001	(-1.41439742704606e+002dB,1.78389849591247e+002°)
1.14287833478977e+001	(-1.41399758239892e+002dB,1.78393499777375e+002°)
1.14551294144553e+001	(-1.41359773703830e+002dB,1.78397141463476e+002°)
1.14815362149688e+001	(-1.41319789096749e+002dB,1.78400774668737e+002°)
1.15080038894443e+001	(-1.41279804418973e+002dB,1.78404399412302e+002°)
1.15345325782109e+001	(-1.41239819670826e+002dB,1.78408015713271e+002°)
1.15611224219210e+001	(-1.41199834852633e+002dB,1.78411623590698e+002°)
1.15877735615512e+001	(-1.41159849964713e+002dB,1.78415223063596e+002°)
1.16144861384034e+001	(-1.41119865007387e+002dB,1.78418814150933e+002°)
1.16412602941049e+001	(-1.41079879980972e+002dB,1.78422396871633e+002°)
1.16680961706096e+001	(-1.41039894885786e+002dB,1.78425971244576e+002°)
1.16949939101987e+001	(-1.40999909722144e+002dB,1.78429537288600e+002°)
1.17219536554813e+001	(-1.40959924490361e+002dB,1.78433095022498e+002°)
1.17489755493953e+001	(-1.40919939190747e+002dB,1.78436644465022e+002°)
1.17760597352080e+001	(-1.40879953823616e+002dB,1.78440185634878e+002°)
1.18032063565173e+001	(-1.40839968389275e+002dB,1.78443718550731e+002°)
1.18304155572516e+001	(-1.40799982888034e+002dB,1.78447243231202e+002°)
1.18576874816716e+001	(-1.40759997320199e+002dB,1.78450759694870e+002°)
1.18850222743701e+001	(-1.40720011686076e+002dB,1.78454267960269e+002°)
1.19124200802737e+001	(-1.40680025985969e+002dB,1.78457768045893e+002°)
1.19398810446427e+001	(-1.40640040220180e+002dB,1.78461259970193e+002°)
1.19674053130724e+001	(-1.40600054389010e+002dB,1.78464743751575e+002°)
1.19949930314937e+001	(-1.40560068492760e+002dB,1.78468219408405e+002°)
1.20226443461741e+001	(-1.40520082531728e+002dB,1.78471686959005e+002°)
1.20503594037179e+001	(-1.40480096506210e+002dB,1.78475146421658e+002°)
1.20781383510678e+001	(-1.40440110416504e+002dB,1.78478597814600e+002°)
1.21059813355048e+001	(-1.40400124262902e+002dB,1.78482041156028e+002°)
1.21338885046497e+001	(-1.40360138045699e+002dB,1.78485476464097e+002°)
1.21618600064636e+001	(-1.40320151765185e+002dB,1.78488903756919e+002°)
1.21898959892486e+001	(-1.40280165421652e+002dB,1.78492323052565e+002°)
1.22179966016487e+001	(-1.40240179015387e+002dB,1.78495734369064e+002°)
1.22461619926504e+001	(-1.40200192546680e+002dB,1.78499137724403e+002°)
1.22743923115840e+001	(-1.40160206015816e+002dB,1.78502533136528e+002°)
1.23026877081238e+001	(-1.40120219423081e+002dB,1.78505920623343e+002°)
1.23310483322890e+001	(-1.40080232768757e+002dB,1.78509300202712e+002°)
1.23594743344450e+001	(-1.40040246053128e+002dB,1.78512671892457e+002°)
1.23879658653036e+001	(-1.40000259276475e+002dB,1.78516035710357e+002°)
1.24165230759240e+001	(-1.39960272439078e+002dB,1.78519391674152e+002°)
1.24451461177138e+001	(-1.39920285541215e+002dB,1.78522739801542e+002°)
1.24738351424294e+001	(-1.39880298583163e+002dB,1.78526080110184e+002°)
1.25025903021771e+001	(-1.39840311565199e+002dB,1.78529412617694e+002°)
1.25314117494141e+001	(-1.39800324487598e+002dB,1.78532737341649e+002°)
1.25602996369487e+001	(-1.39760337350632e+002dB,1.78536054299584e+002°)
1.25892541179416e+001	(-1.39720350154574e+002dB,1.78539363508994e+002°)
1.26182753459066e+001	(-1.39680362899696e+002dB,1.78542664987334e+002°)
1.26473634747114e+001	(-1.39640375586267e+002dB,1.78545958752018e+002°)
1.26765186585784e+001	(-1.39600388214555e+002dB,1.78549244820419e+002°)
1.27057410520853e+001	(-1.39560400784828e+002dB,1.78552523209872e+002°)
1.27350308101665e+001	(-1.39520413297352e+002dB,1.78555793937670e+002°)
1.27643880881134e+001	(-1.39480425752392e+002dB,1.78559057021066e+002°)
1.27938130415752e+001	(-1.39440438150211e+002dB,1.78562312477275e+002°)
1.28233058265601e+001	(-1.39400450491072e+002dB,1.78565560323469e+002°)
1.28528665994361e+001	(-1.39360462775237e+002dB,1.78568800576784e+002°)
1.28824955169313e+001	(-1.39320475002964e+002dB,1.78572033254312e+002°)
1.29121927361353e+001	(-1.39280487174513e+002dB,1.78575258373110e+002°)
1.29419584144998e+001	(-1.39240499290142e+002dB,1.78578475950192e+002°)
1.29717927098395e+001	(-1.39200511350107e+002dB,1.78581686002535e+002°)
1.30016957803328e+001	(-1.39160523354664e+002dB,1.78584888547074e+002°)
1.30316677845229e+001	(-1.39120535304066e+002dB,1.78588083600708e+002°)
1.30617088813183e+001	(-1.39080547198566e+002dB,1.78591271180293e+002°)
1.30918192299940e+001	(-1.39040559038417e+002dB,1.78594451302651e+002°)
1.31219989901920e+001	(-1.39000570823869e+002dB,1.78597623984560e+002°)
1.31522483219223e+001	(-1.38960582555172e+002dB,1.78600789242761e+002°)
1.31825673855640e+001	(-1.38920594232573e+002dB,1.78603947093958e+002°)
1.32129563418657e+001	(-1.38880605856320e+002dB,1.78607097554814e+002°)
1.32434153519466e+001	(-1.38840617426659e+002dB,1.78610240641954e+002°)
1.32739445772973e+001	(-1.38800628943836e+002dB,1.78613376371964e+002°)
1.33045441797808e+001	(-1.38760640408093e+002dB,1.78616504761393e+002°)
1.33352143216332e+001	(-1.38720651819674e+002dB,1.78619625826749e+002°)
1.33659551654643e+001	(-1.38680663178820e+002dB,1.78622739584506e+002°)
1.33967668742593e+001	(-1.38640674485772e+002dB,1.78625846051095e+002°)
1.34276496113785e+001	(-1.38600685740769e+002dB,1.78628945242912e+002°)
1.34586035405594e+001	(-1.38560696944049e+002dB,1.78632037176313e+002°)
1.34896288259164e+001	(-1.38520708095850e+002dB,1.78635121867617e+002°)
1.35207256319427e+001	(-1.38480719196408e+002dB,1.78638199333107e+002°)
1.35518941235103e+001	(-1.38440730245957e+002dB,1.78641269589024e+002°)
1.35831344658714e+001	(-1.38400741244732e+002dB,1.78644332651574e+002°)
1.36144468246594e+001	(-1.38360752192965e+002dB,1.78647388536926e+002°)
1.36458313658891e+001	(-1.38320763090889e+002dB,1.78650437261209e+002°)
1.36772882559584e+001	(-1.38280773938734e+002dB,1.78653478840517e+002°)
1.37088176616484e+001	(-1.38240784736730e+002dB,1.78656513290905e+002°)
1.37404197501251e+001	(-1.38200795485105e+002dB,1.78659540628391e+002°)
1.37720946889394e+001	(-1.38160806184087e+002dB,1.78662560868956e+002°)
1.38038426460287e+001	(-1.38120816833902e+002dB,1.78665574028544e+002°)
1.38356637897177e+001	(-1.38080827434777e+002dB,1.78668580123062e+002°)
1.38675582887188e+001	(-1.38040837986935e+002dB,1.78671579168379e+002°)
1.38995263121334e+001	(-1.38000848490600e+002dB,1.78674571180329e+002°)
1.39315680294529e+001	(-1.37960858945994e+002dB,1.78677556174706e+002°)
1.39636836105593e+001	(-1.37920869353339e+002dB,1.78680534167272e+002°)
1.39958732257261e+001	(-1.37880879712854e+002dB,1.78683505173747e+002°)
1.40281370456195e+001	(-1.37840890024761e+002dB,1.78686469209818e+002°)
1.40604752412990e+001	(-1.37800900289276e+002dB,1.78689426291136e+002°)
1.40928879842186e+001	(-1.37760910506617e+002dB,1.78692376433312e+002°)
1.41253754462274e+001	(-1.37720920677001e+002dB,1.78695319651923e+002°)
1.41579377995707e+001	(-1.37680930800642e+002dB,1.78698255962511e+002°)
1.41905752168908e+001	(-1.37640940877756e+002dB,1.78701185380579e+002°)
1.42232878712281e+001	(-1.37600950908555e+002dB,1.78704107921595e+002°)
1.42560759360218e+001	(-1.37560960893252e+002dB,1.78707023600992e+002°)
1.42889395851109e+001	(-1.37520970832059e+002dB,1.78709932434166e+002°)
1.43218789927353e+001	(-1.37480980725186e+002dB,1.78712834436478e+002°)
1.43548943335364e+001	(-1.37440990572842e+002dB,1.78715729623251e+002°)
1.43879857825583e+001	(-1.37401000375236e+002dB,1.78718618009775e+002°)
1.44211535152486e+001	(-1.37361010132575e+002dB,1.78721499611304e+002°)
1.44543977074592e+001	(-1.37321019845067e+002dB,1.78724374443053e+002°)
1.44877185354475e+001	(-1.37281029512916e+002dB,1.78727242520207e+002°)
1.45211161758773e+001	(-1.37241039136328e+002dB,1.78730103857911e+002°)
1.45545908058195e+001	(-1.37201048715507e+002dB,1.78732958471277e+002°)
1.45881426027534e+001	(-1.37161058250654e+002dB,1.78735806375382e+002°)
1.46217717445671e+001	(-1.37121067741973e+002dB,1.78738647585266e+002°)
1.46554784095590e+001	(-1.37081077189664e+002dB,1.78741482115936e+002°)
1.46892627764385e+001	(-1.37041086593927e+002dB,1.78744309982361e+002°)
1.47231250243271e+001	(-1.37001095954961e+002dB,1.78747131199479e+002°)
1.47570653327588e+001	(-1.36961105272965e+002dB,1.78749945782190e+002°)
1.47910838816819e+001	(-1.36921114548136e+002dB,1.78752753745362e+002°)
1.48251808514594e+001	(-1.36881123780671e+002dB,1.78755555103824e+002°)
1.48593564228699e+001	(-1.36841132970764e+002dB,1.78758349872376e+002°)
1.48936107771090e+001	(-1.36801142118611e+002dB,1.78761138065778e+002°)
1.49279440957898e+001	(-1.36761151224405e+002dB,1.78763919698759e+002°)
1.49623565609442e+001	(-1.36721160288339e+002dB,1.78766694786012e+002°)
1.49968483550236e+001	(-1.36681169310606e+002dB,1.78769463342197e+002°)
1.50314196609001e+001	(-1.36641178291395e+002dB,1.78772225381939e+002°)
1.50660706618673e+001	(-1.36601187230898e+002dB,1.78774980919829e+002°)
1.51008015416413e+001	(-1.36561196129304e+002dB,1.78777729970423e+002°)
1.51356124843619e+001	(-1.36521204986801e+002dB,1.78780472548244e+002°)
1.51705036745932e+001	(-1.36481213803577e+002dB,1.78783208667780e+002°)
1.52054752973248e+001	(-1.36441222579818e+002dB,1.78785938343487e+002°)
1.52405275379728e+001	(-1.36401231315710e+002dB,1.78788661589785e+002°)
1.52756605823806e+001	(-1.36361240011439e+002dB,1.78791378421062e+002°)
1.53108746168202e+001	(-1.36321248667189e+002dB,1.78794088851672e+002°)
1.53461698279928e+001	(-1.36281257283143e+002dB,1.78796792895934e+002°)
1.53815464030302e+001	(-1.36241265859482e+002dB,1.78799490568135e+002°)
1.54170045294954e+001	(-1.36201274396390e+002dB,1.78802181882528e+002°)
1.54525443953840e+001	(-1.36161282894047e+002dB,1.78804866853332e+002°)
1.54881661891247e+001	(-1.36121291352633e+002dB,1.78807545494735e+002°)
1.55238700995807e+001	(-1.36081299772327e+002dB,1.78810217820890e+002°)
1.55596563160506e+001	(-1.36041308153307e+002dB,1.78812883845916e+002°)
1.55955250282694e+001	(-1.36001316495751e+002dB,1.78815543583900e+002°)
1.56314764264094e+001	(-1.35961324799835e+002dB,1.78818197048897e+002°)
1.56675107010813e+001	(-1.35921333065736e+002dB,1.78820844254927e+002°)
1.57036280433354e+001	(-1.35881341293629e+002dB,1.78823485215979e+002°)
1.57398286446620e+001	(-1.35841349483687e+002dB,1.78826119946009e+002°)
1.57761126969933e+001	(-1.35801357636085e+002dB,1.78828748458938e+002°)
1.58124803927037e+001	(-1.35761365750994e+002dB,1.78831370768656e+002°)
1.58489319246110e+001	(-1.35721373828588e+002dB,1.78833986889023e+002°)
1.58854674859776e+001	(-1.35681381869036e+002dB,1.78836596833861e+002°)
1.59220872705115e+001	(-1.35641389872510e+002dB,1.78839200616964e+002°)
1.59587914723672e+001	(-1.35601397839179e+002dB,1.78841798252093e+002°)
1.59955802861465e+001	(-1.35561405769211e+002dB,1.78844389752974e+002°)
1.60324539069002e+001	(-1.35521413662775e+002dB,1.78846975133303e+002°)
1.60694125301286e+001	(-1.35481421520037e+002dB,1.78849554406745e+002°)
1.61064563517825e+001	(-1.35441429341165e+002dB,1.78852127586931e+002°)
1.61435855682647e+001	(-1.35401437126323e+002dB,1.78854694687460e+002°)
1.61808003764305e+001	(-1.35361444875677e+002dB,1.78857255721899e+002°)
1.62181009735891e+001	(-1.35321452589392e+002dB,1.78859810703784e+002°)
1.62554875575047e+001	(-1.35281460267629e+002dB,1.78862359646620e+002°)
1.62929603263970e+001	(-1.35241467910553e+002dB,1.78864902563877e+002°)
1.63305194789432e+001	(-1.35201475518324e+002dB,1.78867439468998e+002°)
1.63681652142779e+001	(-1.35161483091104e+002dB,1.78869970375389e+002°)
1.64058977319952e+001	(-1.35121490629054e+002dB,1.78872495296430e+002°)
1.64437172321491e+001	(-1.35081498132333e+002dB,1.78875014245466e+002°)
1.64816239152549e+001	(-1.35041505601100e+002dB,1.78877527235811e+002°)
1.65196179822900e+001	(-1.35001513035514e+002dB,1.78880034280748e+002°)
1.65576996346951e+001	(-1.34961520435731e+002dB,1.78882535393531e+002°)
1.65958690743754e+001	(-1.34921527801909e+002dB,1.78885030587378e+002°)
1.66341265037015e+001	(-1.34881535134203e+002dB,1.78887519875481e+002°)
1.66724721255104e+001	(-1.34841542432769e+002dB,1.78890003270997e+002°)
1.67109061431069e+001	(-1.34801549697762e+002dB,1.78892480787055e+002°)
1.67494287602642e+001	(-1.34761556929335e+002dB,1.78894952436750e+002°)
1.67880401812254e+001	(-1.34721564127642e+002dB,1.78897418233150e+002°)
1.68267406107045e+001	(-1.34681571292835e+002dB,1.78899878189289e+002°)
1.68655302538872e+001	(-1.34641578425066e+002dB,1.78902332318172e+002°)
1.69044093164324e+001	(-1.34601585524486e+002dB,1.78904780632773e+002°)
1.69433780044731e+001	(-1.34561592591246e+002dB,1.78907223146034e+002°)
1.69824365246172e+001	(-1.34521599625494e+002dB,1.78909659870869e+002°)
1.70215850839493e+001	(-1.34481606627381e+002dB,1.78912090820160e+002°)
1.70608238900310e+001	(-1.34441613597054e+002dB,1.78914516006759e+002°)
1.71001531509027e+001	(-1.34401620534662e+002dB,1.78916935443488e+002°)
1.71395730750841e+001	(-1.34361627440350e+002dB,1.78919349143137e+002°)
1.71790838715757e+001	(-1.34321634314266e+002dB,1.78921757118469e+002°)
1.72186857498599e+001	(-1.34281641156555e+002dB,1.78924159382214e+002°)
1.72583789199018e+001	(-1.34241647967362e+002dB,1.78926555947074e+002°)
1.72981635921508e+001	(-1.34201654746832e+002dB,1.78928946825720e+002°)
1.73380399775412e+001	(-1.34161661495107e+002dB,1.78931332030792e+002°)
1.73780082874935e+001	(-1.34121668212332e+002dB,1.78933711574903e+002°)
1.74180687339159e+001	(-1.34081674898647e+002dB,1.78936085470634e+002°)
1.74582215292048e+001	(-1.34041681554195e+002dB,1.78938453730537e+002°)
1.74984668862464e+001	(-1.34001688179118e+002dB,1.78940816367135e+002°)
1.75388050184174e+001	(-1.33961694773554e+002dB,1.78943173392919e+002°)
1.75792361395867e+001	(-1.33921701337645e+002dB,1.78945524820353e+002°)
1.76197604641161e+001	(-1.33881707871528e+002dB,1.78947870661871e+002°)
1.76603782068614e+001	(-1.33841714375343e+002dB,1.78950210929877e+002°)
1.77010895831740e+001	(-1.33801720849228e+002dB,1.78952545636746e+002°)
1.77418948089014e+001	(-1.33761727293319e+002dB,1.78954874794825e+002°)
1.77827941003890e+001	(-1.33721733707752e+002dB,1.78957198416429e+002°)
1.78237876744807e+001	(-1.33681740092665e+002dB,1.78959516513845e+002°)
1.78648757485203e+001	(-1.33641746448192e+002dB,1.78961829099334e+002°)
1.79060585403527e+001	(-1.33601752774467e+002dB,1.78964136185122e+002°)
1.79473362683250e+001	(-1.33561759071626e+002dB,1.78966437783412e+002°)
1.79887091512877e+001	(-1.33521765339800e+002dB,1.78968733906375e+002°)
1.80301774085955e+001	(-1.33481771579124e+002dB,1.78971024566153e+002°)
1.80717412601090e+001	(-1.33441777789729e+002dB,1.78973309774860e+002°)
1.81134009261958e+001	(-1.33401783971747e+002dB,1.78975589544582e+002°)
1.81551566277311e+001	(-1.33361790125308e+002dB,1.78977863887376e+002°)
1.81970085860996e+001	(-1.33321796250544e+002dB,1.78980132815269e+002°)
1.82389570231961e+001	(-1.33281802347584e+002dB,1.78982396340261e+002°)
1.82810021614272e+001	(-1.33241808416557e+002dB,1.78984654474323e+002°)
1.83231442237119e+001	(-1.33201814457592e+002dB,1.78986907229398e+002°)
1.83653834334832e+001	(-1.33161820470817e+002dB,1.78989154617400e+002°)
1.84077200146893e+001	(-1.33121826456359e+002dB,1.78991396650217e+002°)
1.84501541917945e+001	(-1.33081832414345e+002dB,1.78993633339705e+002°)
1.84926861897805e+001	(-1.33041838344901e+002dB,1.78995864697694e+002°)
1.85353162341479e+001	(-1.33001844248153e+002dB,1.78998090735987e+002°)
1.85780445509167e+001	(-1.32961850124226e+002dB,1.79000311466357e+002°)
1.86208713666284e+001	(-1.32921855973244e+002dB,1.79002526900551e+002°)
1.86637969083464e+001	(-1.32881861795332e+002dB,1.79004737050285e+002°)
1.87068214036578e+001	(-1.32841867590613e+002dB,1.79006941927251e+002°)
1.87499450806739e+001	(-1.32801873359210e+002dB,1.79009141543110e+002°)
1.87931681680324e+001	(-1.32761879101244e+002dB,1.79011335909498e+002°)
1.88364908948977e+001	(-1.32721884816838e+002dB,1.79013525038021e+002°)
1.88799134909627e+001	(-1.32681890506112e+002dB,1.79015708940259e+002°)
1.89234361864495e+001	(-1.32641896169188e+002dB,1.79017887627764e+002°)
1.89670592121112e+001	(-1.32601901806184e+002dB,1.79020061112060e+002°)
1.90107827992327e+001	(-1.32561907417222e+002dB,1.79022229404645e+002°)
1.90546071796322e+001	(-1.32521913002419e+002dB,1.79024392516987e+002°)
1.90985325856621e+001	(-1.32481918561893e+002dB,1.79026550460530e+002°)
1.91425592502106e+001	(-1.32441924095764e+002dB,1.79028703246689e+002°)
1.91866874067026e+001	(-1.32401929604147e+002dB,1.79030850886852e+002°)
1.92309172891013e+001	(-1.32361935087160e+002dB,1.79032993392380e+002°)
1.92752491319091e+001	(-1.32321940544919e+002dB,1.79035130774606e+002°)
1.93196831701690e+001	(-1.32281945977539e+002dB,1.79037263044838e+002°)
1.93642196394658e+001	(-1.32241951385136e+002dB,1.79039390214356e+002°)
1.94088587759275e+001	(-1.32201956767824e+002dB,1.79041512294412e+002°)
1.94536008162263e+001	(-1.32161962125717e+002dB,1.79043629296233e+002°)
1.94984459975802e+001	(-1.32121967458929e+002dB,1.79045741231019e+002°)
1.95433945577537e+001	(-1.32081972767573e+002dB,1.79047848109943e+002°)
1.95884467350596e+001	(-1.32041978051762e+002dB,1.79049949944150e+002°)
1.96336027683602e+001	(-1.32001983311606e+002dB,1.79052046744760e+002°)
1.96788628970682e+001	(-1.31961988547218e+002dB,1.79054138522867e+002°)
1.97242273611483e+001	(-1.31921993758709e+002dB,1.79056225289537e+002°)
1.97696964011183e+001	(-1.31881998946190e+002dB,1.79058307055811e+002°)
1.98152702580507e+001	(-1.31842004109769e+002dB,1.79060383832701e+002°)
1.98609491735734e+001	(-1.31802009249556e+002dB,1.79062455631196e+002°)
1.99067333898716e+001	(-1.31762014365661e+002dB,1.79064522462258e+002°)
1.99526231496885e+001	(-1.31722019458192e+002dB,1.79066584336821e+002°)
1.99986186963271e+001	(-1.31682024527257e+002dB,1.79068641265794e+002°)
2.00447202736513e+001	(-1.31642029572962e+002dB,1.79070693260061e+002°)
2.00909281260870e+001	(-1.31602034595416e+002dB,1.79072740330479e+002°)
2.01372424986236e+001	(-1.31562039594724e+002dB,1.79074782487878e+002°)
2.01836636368153e+001	(-1.31522044570993e+002dB,1.79076819743063e+002°)
2.02301917867824e+001	(-1.31482049524328e+002dB,1.79078852106815e+002°)
2.02768271952125e+001	(-1.31442054454833e+002dB,1.79080879589886e+002°)
2.03235701093619e+001	(-1.31402059362614e+002dB,1.79082902203004e+002°)
2.03704207770569e+001	(-1.31362064247774e+002dB,1.79084919956872e+002°)
2.04173794466950e+001	(-1.31322069110417e+002dB,1.79086932862166e+002°)
2.04644463672464e+001	(-1.31282073950647e+002dB,1.79088940929537e+002°)
2.05116217882553e+001	(-1.31242078768564e+002dB,1.79090944169610e+002°)
2.05589059598411e+001	(-1.31202083564272e+002dB,1.79092942592986e+002°)
2.06062991326997e+001	(-1.31162088337873e+002dB,1.79094936210238e+002°)
2.06538015581050e+001	(-1.31122093089467e+002dB,1.79096925031917e+002°)
2.07014134879101e+001	(-1.31082097819155e+002dB,1.79098909068547e+002°)
2.07491351745488e+001	(-1.31042102527037e+002dB,1.79100888330625e+002°)
2.07969668710366e+001	(-1.31002107213214e+002dB,1.79102862828626e+002°)
2.08449088309726e+001	(-1.30962111877784e+002dB,1.79104832572998e+002°)
2.08929613085401e+001	(-1.30922116520846e+002dB,1.79106797574164e+002°)
2.09411245585086e+001	(-1.30882121142499e+002dB,1.79108757842524e+002°)
2.09893988362349e+001	(-1.30842125742840e+002dB,1.79110713388450e+002°)
2.10377843976644e+001	(-1.30802130321968e+002dB,1.79112664222291e+002°)
2.10862814993326e+001	(-1.30762134879979e+002dB,1.79114610354370e+002°)
2.11348903983661e+001	(-1.30722139416970e+002dB,1.79116551794987e+002°)
2.11836113524847e+001	(-1.30682143933036e+002dB,1.79118488554415e+002°)
2.12324446200019e+001	(-1.30642148428274e+002dB,1.79120420642905e+002°)
2.12813904598268e+001	(-1.30602152902780e+002dB,1.79122348070680e+002°)
2.13304491314654e+001	(-1.30562157356646e+002dB,1.79124270847942e+002°)
2.13796208950220e+001	(-1.30522161789969e+002dB,1.79126188984866e+002°)
2.14289060112002e+001	(-1.30482166202842e+002dB,1.79128102491602e+002°)
2.14783047413050e+001	(-1.30442170595359e+002dB,1.79130011378279e+002°)
2.15278173472434e+001	(-1.30402174967613e+002dB,1.79131915654998e+002°)
2.15774440915263e+001	(-1.30362179319695e+002dB,1.79133815331838e+002°)
2.16271852372698e+001	(-1.30322183651700e+002dB,1.79135710418852e+002°)
2.16770410481966e+001	(-1.30282187963717e+002dB,1.79137600926071e+002°)
2.17270117886371e+001	(-1.30242192255840e+002dB,1.79139486863499e+002°)
2.17770977235312e+001	(-1.30202196528158e+002dB,1.79141368241118e+002°)
2.18272991184297e+001	(-1.30162200780763e+002dB,1.79143245068885e+002°)
2.18776162394952e+001	(-1.30122205013744e+002dB,1.79145117356735e+002°)
2.19280493535041e+001	(-1.30082209227192e+002dB,1.79146985114575e+002°)
2.19785987278479e+001	(-1.30042213421194e+002dB,1.79148848352292e+002°)
2.20292646305342e+001	(-1.30002217595841e+002dB,1.79150707079748e+002°)
2.20800473301886e+001	(-1.29962221751221e+002dB,1.79152561306779e+002°)
2.21309470960560e+001	(-1.29922225887422e+002dB,1.79154411043201e+002°)
2.21819641980018e+001	(-1.29882230004532e+002dB,1.79156256298804e+002°)
2.22330989065137e+001	(-1.29842234102637e+002dB,1.79158097083354e+002°)
2.22843514927027e+001	(-1.29802238181825e+002dB,1.79159933406595e+002°)
2.23357222283049e+001	(-1.29762242242182e+002dB,1.79161765278246e+002°)
2.23872113856830e+001	(-1.29722246283794e+002dB,1.79163592708003e+002°)
2.24388192378273e+001	(-1.29682250306747e+002dB,1.79165415705540e+002°)
2.24905460583574e+001	(-1.29642254311127e+002dB,1.79167234280505e+002°)
2.25423921215239e+001	(-1.29602258297017e+002dB,1.79169048442525e+002°)
2.25943577022094e+001	(-1.29562262264503e+002dB,1.79170858201202e+002°)
2.26464430759302e+001	(-1.29522266213668e+002dB,1.79172663566116e+002°)
2.26986485188378e+001	(-1.29482270144597e+002dB,1.79174464546822e+002°)
2.27509743077203e+001	(-1.29442274057372e+002dB,1.79176261152855e+002°)
